Threshold,Accuracy,Balanced_Accuracy,Precision,Recall,F1_Score,F2_Score,ROC_AUC,MCC,Actual_Positive_Rate,Predicted_Positive_Rate,Predicted_Positive_Count,Is_Controlled_Candidate,Selected,Selection_Method
0.25283321229862676,0.23743016759776536,0.5262015055008685,0.12944983818770225,0.9090909090909091,0.22662889518413598,0.41237113402061853,0.5141140706427331,0.05005761159159429,0.12290502793296089,0.8631284916201117,309,False,False,
0.25424816769298947,0.24022346368715083,0.5082513028372901,0.125,0.8636363636363636,0.21839080459770116,0.3958333333333333,0.5141140706427331,0.015139447037173836,0.12290502793296089,0.8491620111731844,304,False,False,
0.2556631230873521,0.24581005586592178,0.5114360162130863,0.12582781456953643,0.8636363636363636,0.21965317919075145,0.39748953974895396,0.5141140706427331,0.020672758697006605,0.12290502793296089,0.8435754189944135,302,False,False,
0.25707807848171477,0.24860335195530725,0.5130283729009844,0.12624584717607973,0.8636363636363636,0.22028985507246376,0.39832285115303984,0.5141140706427331,0.023382484915971734,0.12290502793296089,0.840782122905028,301,False,False,
0.2584930338760774,0.25139664804469275,0.5146207295888825,0.12666666666666668,0.8636363636363636,0.22093023255813954,0.39915966386554624,0.5141140706427331,0.026056469962104152,0.12290502793296089,0.8379888268156425,300,False,False,
0.25990798927044007,0.2569832402234637,0.5178054429646787,0.12751677852348994,0.8636363636363636,0.2222222222222222,0.4008438818565401,0.5141140706427331,0.03130330431669136,0.12290502793296089,0.8324022346368715,298,False,False,
0.2613229446648027,0.26256983240223464,0.5209901563404749,0.12837837837837837,0.8636363636363636,0.2235294117647059,0.4025423728813559,0.5141140706427331,0.03642462849761901,0.12290502793296089,0.8268156424581006,296,False,False,
0.2627379000591654,0.2709497206703911,0.5257672264041691,0.1296928327645051,0.8636363636363636,0.22551928783382788,0.4051172707889126,0.5141140706427331,0.04389331106905372,0.12290502793296089,0.8184357541899442,293,False,False,
0.26415285545352807,0.27932960893854747,0.5305442964678634,0.1310344827586207,0.8636363636363636,0.2275449101796407,0.40772532188841204,0.5141140706427331,0.05113259442731041,0.12290502793296089,0.8100558659217877,290,False,False,
0.2655678108478907,0.2877094972067039,0.5353213665315576,0.13240418118466898,0.8636363636363636,0.229607250755287,0.4103671706263499,0.5141140706427331,0.058168589462011394,0.12290502793296089,0.8016759776536313,287,False,False,
0.26698276624225337,0.2905027932960894,0.5173711638679792,0.1276595744680851,0.8181818181818182,0.22085889570552147,0.3930131004366812,0.5141140706427331,0.02789450922139183,0.12290502793296089,0.7877094972067039,282,False,False,
0.268397721636616,0.2905027932960894,0.49782860451650257,0.1223021582733813,0.7727272727272727,0.2111801242236025,0.3744493392070485,0.5141140706427331,-0.003422888061380526,0.12290502793296089,0.776536312849162,278,False,False,
0.26981267703097866,0.2877094972067039,0.4864649681528662,0.11913357400722022,0.75,0.205607476635514,0.36423841059602646,0.5141140706427331,-0.02124212919751189,0.12290502793296089,0.7737430167597765,277,False,False,
0.2712276324253413,0.2905027932960894,0.48805732484076436,0.11956521739130435,0.75,0.20625,0.36504424778761063,0.5141140706427331,-0.018662134296469134,0.12290502793296089,0.770949720670391,276,False,False,
0.272642587819704,0.29329608938547486,0.4896496815286624,0.12,0.75,0.20689655172413793,0.36585365853658536,0.5141140706427331,-0.01610532442841073,0.12290502793296089,0.7681564245810056,275,False,False,
0.27405754321406667,0.2988826815642458,0.4928343949044586,0.12087912087912088,0.75,0.2082018927444795,0.3674832962138085,0.5141140706427331,-0.01105816947631767,0.12290502793296089,0.7625698324022346,273,False,False,
0.2754724986084293,0.30726256983240224,0.4976114649681529,0.12222222222222222,0.75,0.21019108280254778,0.36995515695067266,0.5141140706427331,-0.0036427515789328,0.12290502793296089,0.7541899441340782,270,False,False,
0.27688745400279197,0.3100558659217877,0.49920382165605093,0.12267657992565056,0.75,0.2108626198083067,0.3707865168539326,0.5141140706427331,-0.00120965179777415,0.12290502793296089,0.7513966480446927,269,False,False,
0.2783024093971546,0.31843575418994413,0.5039808917197452,0.12406015037593984,0.75,0.2129032258064516,0.3733031674208145,0.5141140706427331,0.0059822807522457765,0.12290502793296089,0.7430167597765364,266,False,False,
0.2797173647915173,0.3240223463687151,0.4973943254198031,0.12213740458015267,0.7272727272727273,0.20915032679738563,0.365296803652968,0.5141140706427331,-0.0038623806438216777,0.12290502793296089,0.7318435754189944,262,False,False,
0.28113232018587997,0.329608938547486,0.5005790387955993,0.12307692307692308,0.7272727272727273,0.21052631578947367,0.3669724770642202,0.5141140706427331,0.0008527644918836922,0.12290502793296089,0.7262569832402235,260,False,False,
0.2825472755802426,0.33519553072625696,0.5037637521713955,0.12403100775193798,0.7272727272727273,0.2119205298013245,0.3686635944700461,0.5141140706427331,0.005508486939127408,0.12290502793296089,0.7206703910614525,258,False,False,
0.28396223097460527,0.33798882681564246,0.5053561088592936,0.1245136186770428,0.7272727272727273,0.21262458471760798,0.3695150115473441,0.5141140706427331,0.007815257728033296,0.12290502793296089,0.7178770949720671,257,False,False,
0.2853771863689679,0.3435754189944134,0.5085408222350898,0.12549019607843137,0.7272727272727273,0.2140468227424749,0.37122969837587005,0.5141140706427331,0.012388882618087174,0.12290502793296089,0.7122905027932961,255,False,False,
0.28679214176333057,0.36033519553072624,0.5180949623624783,0.1285140562248996,0.7272727272727273,0.21843003412969283,0.3764705882352941,0.5141140706427331,0.02582057560459214,0.12290502793296089,0.6955307262569832,249,False,False,
0.2882070971576932,0.3659217877094972,0.5212796757382745,0.12955465587044535,0.7272727272727273,0.21993127147766323,0.37825059101654845,0.5141140706427331,0.03021177194697299,0.12290502793296089,0.6899441340782123,247,False,False,
0.28962205255205586,0.3770949720670391,0.5276491024898669,0.13168724279835392,0.7272727272727273,0.2229965156794425,0.3818615751789976,0.5141140706427331,0.038882138178515956,0.12290502793296089,0.6787709497206704,243,False,False,
0.29103700794641857,0.37988826815642457,0.5292414591777649,0.1322314049586777,0.7272727272727273,0.22377622377622378,0.3827751196172249,0.5141140706427331,0.04102829985477881,0.12290502793296089,0.6759776536312849,242,False,False,
0.2924519633407812,0.39106145251396646,0.5356108859293572,0.13445378151260504,0.7272727272727273,0.22695035460992907,0.3864734299516908,0.5141140706427331,0.049536444831666644,0.12290502793296089,0.664804469273743,238,False,False,
0.29386691873514387,0.39106145251396646,0.5356108859293572,0.13445378151260504,0.7272727272727273,0.22695035460992907,0.3864734299516908,0.5141140706427331,0.049536444831666644,0.12290502793296089,0.664804469273743,238,False,False,
0.2952818741295065,0.4022346368715084,0.5419803126809496,0.13675213675213677,0.7272727272727273,0.2302158273381295,0.3902439024390244,0.5141140706427331,0.05793593972716168,0.12290502793296089,0.6536312849162011,234,False,False,
0.29669682952386917,0.4022346368715084,0.5419803126809496,0.13675213675213677,0.7272727272727273,0.2302158273381295,0.3902439024390244,0.5141140706427331,0.05793593972716168,0.12290502793296089,0.6536312849162011,234,False,False,
0.29811178491823187,0.40782122905027934,0.5451650260567458,0.13793103448275862,0.7272727272727273,0.2318840579710145,0.39215686274509803,0.5141140706427331,0.062100365754547485,0.12290502793296089,0.6480446927374302,232,False,False,
0.2995267403125945,0.40782122905027934,0.5451650260567458,0.13793103448275862,0.7272727272727273,0.2318840579710145,0.39215686274509803,0.5141140706427331,0.062100365754547485,0.12290502793296089,0.6480446927374302,232,False,False,
0.30094169570695717,0.4106145251396648,0.5467573827446439,0.13852813852813853,0.7272727272727273,0.23272727272727273,0.3931203931203931,0.5141140706427331,0.06417464884588737,0.12290502793296089,0.6452513966480447,231,False,False,
0.3023566511013198,0.4106145251396648,0.5467573827446439,0.13852813852813853,0.7272727272727273,0.23272727272727273,0.3931203931203931,0.5141140706427331,0.06417464884588737,0.12290502793296089,0.6452513966480447,231,False,False,
0.30377160649568247,0.4134078212290503,0.5385784597568037,0.13596491228070176,0.7045454545454546,0.22794117647058823,0.38366336633663367,0.5141140706427331,0.052677716751545485,0.12290502793296089,0.6368715083798883,228,False,False,
0.3051865618900451,0.41620111731843573,0.5401708164447019,0.13656387665198239,0.7045454545454546,0.22878228782287824,0.38461538461538464,0.5141140706427331,0.05476249670844339,0.12290502793296089,0.6340782122905028,227,False,False,
0.30660151728440777,0.42178770949720673,0.5335842501447596,0.13452914798206278,0.6818181818181818,0.2247191011235955,0.37593984962406013,0.5141140706427331,0.04550273467535249,0.12290502793296089,0.6229050279329609,223,False,False,
0.30801647267877047,0.4273743016759777,0.5269976838448176,0.1324200913242009,0.6590909090909091,0.22053231939163498,0.3670886075949367,0.5141140706427331,0.03637627359497685,0.12290502793296089,0.611731843575419,219,False,False,
0.3094314280731331,0.4301675977653631,0.5090474811812391,0.1261682242990654,0.6136363636363636,0.20930232558139536,0.34615384615384615,0.5141140706427331,0.012116040424704145,0.12290502793296089,0.5977653631284916,214,False,False,
0.31084638346749577,0.4329608938547486,0.5106398378691372,0.1267605633802817,0.6136363636363636,0.21011673151750973,0.34704370179948585,0.5141140706427331,0.014232538434910487,0.12290502793296089,0.5949720670391061,213,False,False,
