Date,Set,LSTM_Probability,Actual
2022-07-03,Train,0.5969293,1
2022-07-04,Train,0.5784631,0
2022-07-05,Train,0.5584119,0
2022-07-06,Train,0.53915143,1
2022-07-07,Train,0.52130353,0
2022-07-08,Train,0.5002255,0
2022-07-09,Train,0.48665032,1
2022-07-10,Train,0.4831255,1
2022-07-11,Train,0.49042693,0
2022-07-12,Train,0.5004244,1
2022-07-13,Train,0.51484287,0
2022-07-14,Train,0.52375627,0
2022-07-15,Train,0.5238051,0
2022-07-16,Train,0.5189036,0
2022-07-17,Train,0.50712645,1
2022-07-18,Train,0.49904528,1
2022-07-19,Train,0.47786194,0
2022-07-20,Train,0.46151078,0
2022-07-21,Train,0.45155928,0
2022-07-22,Train,0.43926346,0
2022-07-23,Train,0.44025135,0
2022-07-24,Train,0.4474963,1
2022-07-25,Train,0.46151596,0
2022-07-26,Train,0.48325548,1
2022-07-27,Train,0.5032136,1
2022-07-28,Train,0.5049149,0
2022-07-29,Train,0.4980638,0
2022-07-30,Train,0.4893299,0
2022-07-31,Train,0.48335743,0
2022-08-01,Train,0.4878396,0
2022-08-02,Train,0.48281658,0
2022-08-03,Train,0.4814005,0
2022-08-04,Train,0.4840799,0
2022-08-05,Train,0.48613465,0
2022-08-06,Train,0.48397586,0
2022-08-07,Train,0.47668695,0
2022-08-08,Train,0.46236065,0
2022-08-09,Train,0.44583294,1
2022-08-10,Train,0.42836702,0
2022-08-11,Train,0.4030745,0
2022-08-12,Train,0.37987086,0
2022-08-13,Train,0.36162394,0
2022-08-14,Train,0.3529638,0
2022-08-15,Train,0.3532556,0
2022-08-16,Train,0.3612545,0
2022-08-17,Train,0.37798774,0
2022-08-18,Train,0.39855334,1
2022-08-19,Train,0.41804382,0
2022-08-20,Train,0.43069634,0
2022-08-21,Train,0.44189754,0
2022-08-22,Train,0.44477865,0
2022-08-23,Train,0.44088936,0
2022-08-24,Train,0.44130787,0
2022-08-25,Train,0.44192812,1
2022-08-26,Train,0.4444989,0
2022-08-27,Train,0.44636744,0
2022-08-28,Train,0.45131806,1
2022-08-29,Train,0.4595182,0
2022-08-30,Train,0.4648627,0
2022-08-31,Train,0.47034797,0
2022-09-01,Train,0.47563815,0
2022-09-02,Train,0.47612962,0
2022-09-03,Train,0.47888237,0
2022-09-04,Train,0.4758118,0
2022-09-05,Train,0.46483797,1
2022-09-06,Train,0.45512185,0
2022-09-07,Train,0.44858178,0
2022-09-08,Train,0.43927786,1
2022-09-09,Train,0.42487124,0
2022-09-10,Train,0.39347997,0
2022-09-11,Train,0.35256335,0
2022-09-12,Train,0.31630433,1
2022-09-13,Train,0.29124153,0
2022-09-14,Train,0.3086052,0
2022-09-15,Train,0.34673294,0
2022-09-16,Train,0.39847434,0
2022-09-17,Train,0.44546,1
2022-09-18,Train,0.48432988,0
2022-09-19,Train,0.5138365,1
2022-09-20,Train,0.53489125,0
2022-09-21,Train,0.5491868,1
2022-09-22,Train,0.5545385,0
2022-09-23,Train,0.5544857,0
2022-09-24,Train,0.5356952,0
2022-09-25,Train,0.52072954,0
2022-09-26,Train,0.5076461,0
2022-09-27,Train,0.49427804,0
2022-09-28,Train,0.4932258,0
2022-09-29,Train,0.4831932,0
2022-09-30,Train,0.46928164,0
2022-10-01,Train,0.45087922,0
2022-10-02,Train,0.4275647,0
2022-10-03,Train,0.40880343,1
2022-10-04,Train,0.38113046,0
2022-10-05,Train,0.34760204,0
2022-10-06,Train,0.31658816,0
2022-10-07,Train,0.28985453,0
2022-10-08,Train,0.28549293,0
2022-10-09,Train,0.29890624,0
2022-10-10,Train,0.32071117,0
2022-10-11,Train,0.34929335,0
2022-10-12,Train,0.370655,0
2022-10-13,Train,0.38577768,0
2022-10-14,Train,0.38890758,0
2022-10-15,Train,0.39251742,0
2022-10-16,Train,0.39416656,0
2022-10-17,Train,0.3914283,0
2022-10-18,Train,0.37016794,0
2022-10-19,Train,0.33792382,0
2022-10-20,Train,0.31765527,0
2022-10-21,Train,0.3094141,0
2022-10-22,Train,0.30871934,0
2022-10-23,Train,0.30406553,0
2022-10-24,Train,0.2875817,1
2022-10-25,Train,0.27933848,0
2022-10-26,Train,0.2668944,0
2022-10-27,Train,0.26053312,0
2022-10-28,Train,0.24625973,0
2022-10-29,Train,0.24180147,0
2022-10-30,Train,0.24363102,0
2022-10-31,Train,0.24653262,0
2022-11-01,Train,0.25389495,0
2022-11-02,Train,0.27865225,0
2022-11-03,Train,0.31447008,1
2022-11-04,Train,0.3433297,0
2022-11-05,Train,0.3479793,0
2022-11-06,Train,0.3387618,0
2022-11-07,Train,0.32381797,1
2022-11-08,Train,0.3280464,1
2022-11-09,Train,0.3387725,1
2022-11-10,Train,0.3722695,0
2022-11-11,Train,0.4224386,0
2022-11-12,Train,0.4589983,0
2022-11-13,Train,0.48671368,0
2022-11-14,Train,0.51510346,0
2022-11-15,Train,0.5406573,0
2022-11-16,Train,0.55736005,0
2022-11-17,Train,0.5721823,0
2022-11-18,Train,0.57492375,0
2022-11-19,Train,0.5677703,0
2022-11-20,Train,0.5605093,0
2022-11-21,Train,0.5580695,0
2022-11-22,Train,0.560419,0
2022-11-23,Train,0.5689329,0
2022-11-24,Train,0.567752,0
2022-11-25,Train,0.5440954,0
2022-11-26,Train,0.51169693,0
2022-11-27,Train,0.47265813,0
2022-11-28,Train,0.42797014,0
2022-11-29,Train,0.38273066,1
2022-11-30,Train,0.33418933,0
2022-12-01,Train,0.28180802,0
2022-12-02,Train,0.24277262,0
2022-12-03,Train,0.22237997,0
2022-12-04,Train,0.22406763,0
2022-12-05,Train,0.24319075,0
2022-12-06,Train,0.27697957,0
2022-12-07,Train,0.30406386,0
2022-12-08,Train,0.32687235,0
2022-12-09,Train,0.35284525,0
2022-12-10,Train,0.36719224,0
2022-12-11,Train,0.3790728,0
2022-12-12,Train,0.3839034,0
2022-12-13,Train,0.38597757,0
2022-12-14,Train,0.36895472,0
2022-12-15,Train,0.3358245,1
2022-12-16,Train,0.32523715,0
2022-12-31,Validation,0.30642602,0
2023-01-01,Validation,0.30677608,0
2023-01-02,Validation,0.29751152,0
2023-01-03,Validation,0.28082553,0
2023-01-04,Validation,0.24684937,0
2023-01-05,Validation,0.20567918,0
2023-01-06,Validation,0.16700494,0
2023-01-07,Validation,0.1330665,0
2023-01-08,Validation,0.10735369,0
2023-01-09,Validation,0.0929958,0
2023-01-10,Validation,0.09217771,0
2023-01-11,Validation,0.1086764,1
2023-01-12,Validation,0.1411284,1
2023-01-13,Validation,0.18320484,1
2023-01-14,Validation,0.22938696,0
2023-01-15,Validation,0.2974801,0
2023-01-16,Validation,0.36273208,0
2023-01-17,Validation,0.42318726,0
2023-01-18,Validation,0.48002946,0
2023-01-19,Validation,0.5108957,1
2023-01-20,Validation,0.53964853,0
2023-01-21,Validation,0.5543049,0
2023-01-22,Validation,0.56849015,0
2023-01-23,Validation,0.57694,0
2023-01-24,Validation,0.5861209,0
2023-01-25,Validation,0.5838938,0
2023-01-26,Validation,0.57944417,0
2023-01-27,Validation,0.5766232,0
2023-01-28,Validation,0.5718528,0
2023-01-29,Validation,0.5672876,1
2023-01-30,Validation,0.56123984,0
2023-01-31,Validation,0.55659467,0
2023-02-01,Validation,0.54727435,0
2023-02-02,Validation,0.5322373,0
2023-02-03,Validation,0.5123408,0
2023-02-04,Validation,0.49469516,0
2023-02-05,Validation,0.48291776,0
2023-02-06,Validation,0.47627825,0
2023-02-07,Validation,0.4718079,0
2023-02-08,Validation,0.45904496,1
2023-02-09,Validation,0.44609144,0
2023-02-10,Validation,0.44265088,0
2023-02-11,Validation,0.44517392,0
2023-02-12,Validation,0.44820026,0
2023-02-13,Validation,0.4417482,0
2023-02-14,Validation,0.4391906,1
2023-02-15,Validation,0.4197806,0
2023-02-16,Validation,0.36943552,1
2023-02-17,Validation,0.33165,0
2023-02-18,Validation,0.30957526,0
2023-02-19,Validation,0.2966324,0
2023-02-20,Validation,0.30464822,0
2023-02-21,Validation,0.32325152,0
2023-02-22,Validation,0.3331911,0
2023-02-23,Validation,0.3703163,0
2023-02-24,Validation,0.41599852,0
2023-02-25,Validation,0.45299804,0
2023-02-26,Validation,0.4742637,0
2023-02-27,Validation,0.48489216,0
2023-02-28,Validation,0.48523462,0
2023-03-01,Validation,0.4814748,0
2023-03-02,Validation,0.45952427,1
2023-03-03,Validation,0.45590368,0
2023-03-04,Validation,0.4521468,0
2023-03-05,Validation,0.4520205,0
2023-03-06,Validation,0.45416436,0
2023-03-07,Validation,0.45106256,0
2023-03-08,Validation,0.45116976,1
2023-03-09,Validation,0.4536239,0
2023-03-10,Validation,0.45591784,0
2023-03-11,Validation,0.4572895,1
2023-03-12,Validation,0.4502349,1
2023-03-13,Validation,0.424046,0
2023-03-14,Validation,0.38519076,0
2023-03-15,Validation,0.35614637,0
2023-03-16,Validation,0.34141287,1
2023-03-17,Validation,0.34042394,0
2023-03-18,Validation,0.36405754,1
2023-03-19,Validation,0.40190783,0
2023-03-20,Validation,0.45104185,0
2023-03-21,Validation,0.5096881,0
2023-03-22,Validation,0.5639172,1
2023-03-23,Validation,0.6097436,0
2023-03-24,Validation,0.64053625,0
2023-03-25,Validation,0.6588013,0
2023-03-26,Validation,0.6668717,0
2023-03-27,Validation,0.6659663,0
2023-03-28,Validation,0.6588036,1
2023-03-29,Validation,0.6505756,0
2023-03-30,Validation,0.6370596,0
2023-03-31,Validation,0.6195511,0
2023-04-01,Validation,0.59688926,0
2023-04-02,Validation,0.57379746,0
2023-04-03,Validation,0.55180526,0
2023-04-04,Validation,0.5358825,0
2023-04-05,Validation,0.51761746,0
2023-04-06,Validation,0.4982039,0
2023-04-07,Validation,0.47624487,0
2023-04-08,Validation,0.4575077,0
2023-04-09,Validation,0.43823358,1
2023-04-10,Validation,0.4141273,0
2023-04-11,Validation,0.38992745,0
2023-04-12,Validation,0.36552247,0
2023-04-13,Validation,0.34090844,0
2023-04-14,Validation,0.33043242,0
2023-04-15,Validation,0.33345047,0
2023-04-16,Validation,0.34568763,0
2023-04-17,Validation,0.36713588,0
2023-04-18,Validation,0.39745957,1
2023-04-19,Validation,0.41089365,0
2023-04-20,Validation,0.42345405,1
2023-04-21,Validation,0.4364623,0
2023-04-22,Validation,0.4463461,0
2023-04-23,Validation,0.44893345,0
2023-04-24,Validation,0.44567218,0
2023-04-25,Validation,0.43299034,0
2023-04-26,Validation,0.4189847,1
2023-04-27,Validation,0.40723997,0
2023-04-28,Validation,0.38856158,0
2023-04-29,Validation,0.37233424,0
2023-04-30,Validation,0.3605031,1
2023-05-01,Validation,0.3520914,0
2023-05-02,Validation,0.36520714,0
2023-05-03,Validation,0.3682362,0
2023-05-04,Validation,0.38217053,0
2023-05-05,Validation,0.39555734,0
2023-05-06,Validation,0.4030378,0
2023-05-07,Validation,0.40389103,0
2023-05-08,Validation,0.4082841,0
2023-05-09,Validation,0.41793522,0
2023-05-10,Validation,0.42349744,0
2023-05-11,Validation,0.4269084,0
2023-05-12,Validation,0.42550513,0
2023-05-13,Validation,0.42381394,0
2023-05-14,Validation,0.42226028,0
2023-05-15,Validation,0.41892114,0
2023-05-16,Validation,0.42051536,0
2023-05-17,Validation,0.4166945,0
2023-05-18,Validation,0.40542418,0
2023-05-19,Validation,0.39779654,0
2023-05-20,Validation,0.38357428,0
2023-05-21,Validation,0.37211004,0
2023-05-22,Validation,0.36331183,0
2023-05-23,Validation,0.35957485,1
2023-05-24,Validation,0.35193112,0
2023-05-25,Validation,0.3451332,0
2023-05-26,Validation,0.3430455,0
2023-05-27,Validation,0.33148637,1
2023-05-28,Validation,0.31555164,0
2023-05-29,Validation,0.289826,0
2023-05-30,Validation,0.26642865,0
2023-05-31,Validation,0.2539412,0
2023-06-01,Validation,0.25158083,0
2023-06-02,Validation,0.26644865,0
2023-06-03,Validation,0.28808895,0
2023-06-04,Validation,0.30860016,1
2023-06-05,Validation,0.32850182,1
2023-06-06,Validation,0.34827495,1
2023-06-07,Validation,0.35411182,0
2023-06-08,Validation,0.37026107,0
2023-06-09,Validation,0.377945,0
2023-06-10,Validation,0.3789838,0
2023-06-11,Validation,0.3823545,0
2023-06-12,Validation,0.37433025,0
2023-06-13,Validation,0.37552837,0
2023-06-14,Validation,0.37472937,0
2023-06-15,Validation,0.38062277,0
2023-06-16,Validation,0.38330367,0
2023-06-17,Validation,0.3685373,0
2023-06-18,Validation,0.34671602,0
2023-06-19,Validation,0.32027537,1
2023-06-20,Validation,0.3026071,1
2023-06-21,Validation,0.26814833,0
2023-06-22,Validation,0.25386468,0
2023-06-23,Validation,0.25022927,0
2023-06-24,Validation,0.26158124,0
2023-06-25,Validation,0.2954726,0
2023-06-26,Validation,0.34115764,0
2023-06-27,Validation,0.39151648,0
2023-06-28,Validation,0.43787023,0
2023-06-29,Validation,0.4808277,0
2023-06-30,Validation,0.5024947,0
2023-07-01,Validation,0.5104599,0
2023-07-02,Validation,0.51299125,0
2023-07-03,Validation,0.51314634,0
2023-07-04,Validation,0.50204915,0
2023-07-05,Validation,0.4862106,0
2023-07-06,Validation,0.477599,0
2023-07-07,Validation,0.47831836,0
2023-07-08,Validation,0.47197098,0
2023-07-09,Validation,0.45903352,0
2023-07-10,Validation,0.4416036,0
2023-07-11,Validation,0.41807637,0
2023-07-12,Validation,0.38615602,1
2023-07-13,Validation,0.3582201,1
2023-07-14,Validation,0.31921843,0
2023-07-15,Validation,0.29234132,0
2023-07-16,Validation,0.27201435,0
2023-07-17,Validation,0.25715983,0
2023-07-18,Validation,0.24314609,0
2023-07-19,Validation,0.24351133,0
2023-07-20,Validation,0.2650168,0
2023-07-21,Validation,0.30116495,0
2023-07-22,Validation,0.31866148,0
2023-07-23,Validation,0.33354086,0
2023-07-24,Validation,0.3401372,0
2023-07-25,Validation,0.3380805,0
2023-07-26,Validation,0.3327319,0
2023-07-27,Validation,0.330822,0
2023-07-28,Validation,0.31445545,0
2023-07-29,Validation,0.32028317,0
2023-07-30,Validation,0.32074383,0
2023-07-31,Validation,0.3181639,0
2023-08-01,Validation,0.31649983,0
2023-08-02,Validation,0.3069989,0
2023-08-03,Validation,0.29724255,0
2023-08-04,Validation,0.28928077,0
2023-08-05,Validation,0.28283867,0
2023-08-06,Validation,0.28001407,0
2023-08-07,Validation,0.27579448,0
2023-08-08,Validation,0.27501807,0
2023-08-09,Validation,0.26530936,0
2023-08-10,Validation,0.25480783,0
2023-08-11,Validation,0.25280875,0
2023-08-12,Validation,0.24862947,0
2023-08-13,Validation,0.24748541,0
2023-08-14,Validation,0.25271395,0
2023-08-15,Validation,0.26025534,0
2023-08-16,Validation,0.25778365,1
2023-08-17,Validation,0.27863777,0
2023-08-18,Validation,0.29997545,0
2023-08-19,Validation,0.32672808,0
2023-08-20,Validation,0.3518839,0
2023-08-21,Validation,0.37187892,0
2023-08-22,Validation,0.38152945,0
2023-08-23,Validation,0.37835598,0
2023-08-24,Validation,0.37783155,0
2023-08-25,Validation,0.37854454,0
2023-08-26,Validation,0.3790797,0
2023-08-27,Validation,0.3770103,0
2023-08-28,Validation,0.37444672,1
2023-08-29,Validation,0.36603642,0
2023-08-30,Validation,0.3528917,1
2023-08-31,Validation,0.3430397,0
2023-09-01,Validation,0.338043,0
2023-09-02,Validation,0.34340185,0
2023-09-03,Validation,0.35059538,0
2023-09-04,Validation,0.3567785,0
2023-09-05,Validation,0.36436862,0
2023-09-06,Validation,0.37338072,0
2023-09-07,Validation,0.3776929,0
2023-09-08,Validation,0.38004115,0
2023-09-09,Validation,0.38438845,0
2023-09-10,Validation,0.39039642,0
2023-09-11,Validation,0.39773032,0
2023-09-12,Validation,0.4090729,0
2023-09-13,Validation,0.40188366,0
2023-09-14,Validation,0.3900952,0
2023-09-15,Validation,0.37715054,0
2023-09-16,Validation,0.3577605,0
2023-09-17,Validation,0.33760118,0
2023-09-18,Validation,0.319585,0
2023-09-19,Validation,0.30893925,0
2023-09-20,Validation,0.3005372,0
2023-09-21,Validation,0.29641238,0
2023-09-22,Validation,0.29258606,0
2023-09-23,Validation,0.29790592,0
2023-09-24,Validation,0.30710986,0
2023-09-25,Validation,0.32138962,0
2023-09-26,Validation,0.33862904,0
2023-09-27,Validation,0.35172862,0
2023-09-28,Validation,0.3614214,0
2023-09-29,Validation,0.3479837,0
2023-09-30,Validation,0.33344346,1
2023-10-01,Validation,0.32042244,0
2023-10-02,Validation,0.30482018,0
2023-10-03,Validation,0.30096173,0
2023-10-04,Validation,0.29768205,0
2023-10-05,Validation,0.2976905,0
2023-10-06,Validation,0.30955297,0
2023-10-07,Validation,0.3118426,0
2023-10-08,Validation,0.30700555,0
2023-10-09,Validation,0.30083695,0
2023-10-10,Validation,0.29310834,0
2023-10-11,Validation,0.29991278,0
2023-10-12,Validation,0.3142522,0
2023-10-13,Validation,0.3147354,0
2023-10-14,Validation,0.32430065,0
2023-10-15,Validation,0.33327848,1
2023-10-16,Validation,0.3221463,0
2023-10-17,Validation,0.31815293,0
2023-10-18,Validation,0.31063572,0
2023-10-19,Validation,0.296556,0
2023-10-20,Validation,0.2877968,0
2023-10-21,Validation,0.2697606,0
2023-10-22,Validation,0.2567076,1
2023-10-23,Validation,0.24951911,0
2023-10-24,Validation,0.2636886,0
2023-10-25,Validation,0.2924551,0
2023-10-26,Validation,0.35149938,0
2023-10-27,Validation,0.4260578,0
2023-10-28,Validation,0.48998708,0
2023-10-29,Validation,0.5392873,0
2023-10-30,Validation,0.57104945,0
2023-10-31,Validation,0.58185935,0
2023-11-01,Validation,0.58986056,0
2023-11-02,Validation,0.59492743,0
2023-11-03,Validation,0.59453607,0
2023-11-04,Validation,0.5882213,0
2023-11-05,Validation,0.57665217,0
2023-11-06,Validation,0.56137776,0
2023-11-07,Validation,0.5447738,0
2023-11-08,Validation,0.5241438,0
2023-11-09,Validation,0.4980098,0
2023-11-10,Validation,0.478766,0
2023-11-11,Validation,0.46146646,0
2023-11-12,Validation,0.44494852,0
2023-11-13,Validation,0.43050262,0
2023-11-14,Validation,0.4257112,1
2023-11-15,Validation,0.43099022,1
2023-11-16,Validation,0.42539996,0
2023-11-17,Validation,0.42739886,0
2023-11-18,Validation,0.4263614,0
2023-11-19,Validation,0.41815692,0
2023-11-20,Validation,0.4007208,1
2023-11-21,Validation,0.38920748,1
2023-11-22,Validation,0.38820902,0
2023-11-23,Validation,0.3833288,0
2023-11-24,Validation,0.3830283,0
2023-11-25,Validation,0.3770481,0
2023-11-26,Validation,0.37541056,0
2023-11-27,Validation,0.3779018,0
2023-11-28,Validation,0.3879976,0
2023-11-29,Validation,0.40293607,0
2023-11-30,Validation,0.39077315,0
2023-12-01,Validation,0.3968357,0
2023-12-02,Validation,0.3952182,0
2023-12-03,Validation,0.39330536,1
2023-12-04,Validation,0.38573307,1
2023-12-05,Validation,0.3844198,0
2023-12-06,Validation,0.40878958,0
2023-12-07,Validation,0.4182397,0
2023-12-08,Validation,0.434667,0
2023-12-09,Validation,0.45149013,0
2023-12-10,Validation,0.46778503,1
2023-12-11,Validation,0.4848094,0
2023-12-12,Validation,0.5035979,1
2023-12-13,Validation,0.5128448,0
2023-12-14,Validation,0.5159962,0
2023-12-15,Validation,0.5146842,0
2023-12-16,Validation,0.50879633,0
2023-12-17,Validation,0.5016267,0
2023-12-18,Validation,0.4973386,0
2023-12-19,Validation,0.49076107,0
2023-12-20,Validation,0.4817781,0
2023-12-21,Validation,0.47054923,0
2023-12-22,Validation,0.45919093,0
2023-12-23,Validation,0.44562045,0
2024-01-07,Test,0.3916644,1
2024-01-08,Test,0.39791006,0
2024-01-09,Test,0.3987171,0
2024-01-10,Test,0.41007563,0
2024-01-11,Test,0.41846198,1
2024-01-12,Test,0.43515676,0
2024-01-13,Test,0.4586835,0
2024-01-14,Test,0.47911823,0
2024-01-15,Test,0.49510348,0
2024-01-16,Test,0.49900642,0
2024-01-17,Test,0.50209486,1
2024-01-18,Test,0.5094496,0
2024-01-19,Test,0.5113482,0
2024-01-20,Test,0.51250446,0
2024-01-21,Test,0.5127132,1
2024-01-22,Test,0.5120207,0
2024-01-23,Test,0.50942296,0
2024-01-24,Test,0.5090686,0
2024-01-25,Test,0.50634074,1
2024-01-26,Test,0.50228786,0
2024-01-27,Test,0.49466693,0
2024-01-28,Test,0.4820413,0
2024-01-29,Test,0.46955115,0
2024-01-30,Test,0.45469496,0
2024-01-31,Test,0.4410478,0
2024-02-01,Test,0.43176472,0
2024-02-02,Test,0.42519158,0
2024-02-03,Test,0.4187115,0
2024-02-04,Test,0.41438505,0
2024-02-05,Test,0.4139852,0
2024-02-06,Test,0.41835815,0
2024-02-07,Test,0.4202041,0
2024-02-08,Test,0.42092425,1
2024-02-09,Test,0.4241035,0
2024-02-10,Test,0.42366353,0
2024-02-11,Test,0.4284886,1
2024-02-12,Test,0.4380846,0
2024-02-13,Test,0.4466658,1
2024-02-14,Test,0.4624074,0
2024-02-15,Test,0.4809921,0
2024-02-16,Test,0.4974547,0
2024-02-17,Test,0.51231503,0
2024-02-18,Test,0.5258474,0
2024-02-19,Test,0.5363122,0
2024-02-20,Test,0.5410228,0
2024-02-21,Test,0.54244643,0
2024-02-22,Test,0.5400064,0
2024-02-23,Test,0.5379015,0
2024-02-24,Test,0.5352374,0
2024-02-25,Test,0.5257356,1
2024-02-26,Test,0.5113783,1
2024-02-27,Test,0.4937565,1
2024-02-28,Test,0.47940904,0
2024-02-29,Test,0.47534212,0
2024-03-01,Test,0.4844252,0
2024-03-02,Test,0.49931777,0
2024-03-03,Test,0.51753896,1
2024-03-04,Test,0.53367174,1
2024-03-05,Test,0.5535302,1
2024-03-06,Test,0.57788324,0
2024-03-07,Test,0.60065967,0
2024-03-08,Test,0.61816585,0
2024-03-09,Test,0.6321006,0
2024-03-10,Test,0.63872457,1
2024-03-11,Test,0.64259124,0
2024-03-12,Test,0.6451738,0
2024-03-13,Test,0.64788866,0
2024-03-14,Test,0.6483115,0
2024-03-15,Test,0.6492919,1
2024-03-16,Test,0.6491096,1
2024-03-17,Test,0.6468177,0
2024-03-18,Test,0.63996696,1
2024-03-19,Test,0.6282229,1
2024-03-20,Test,0.6210878,1
2024-03-21,Test,0.61112094,0
2024-03-22,Test,0.60060966,0
2024-03-23,Test,0.5915485,1
2024-03-24,Test,0.58382845,1
2024-03-25,Test,0.576167,0
2024-03-26,Test,0.5680711,0
2024-03-27,Test,0.5617392,0
2024-03-28,Test,0.5582601,0
2024-03-29,Test,0.5567037,0
2024-03-30,Test,0.5557406,0
2024-03-31,Test,0.55550885,0
2024-04-01,Test,0.55190015,1
2024-04-02,Test,0.5497517,0
2024-04-03,Test,0.55309474,1
2024-04-04,Test,0.5509096,0
2024-04-05,Test,0.5472021,0
2024-04-06,Test,0.5429597,0
2024-04-07,Test,0.5370853,0
2024-04-08,Test,0.528846,1
2024-04-09,Test,0.51884913,0
2024-04-10,Test,0.51241004,0
2024-04-11,Test,0.50820994,1
2024-04-12,Test,0.5032855,1
2024-04-13,Test,0.502635,0
2024-04-14,Test,0.5066728,1
2024-04-15,Test,0.509976,0
2024-04-16,Test,0.51565045,1
2024-04-17,Test,0.5233995,1
2024-04-18,Test,0.53194,0
2024-04-19,Test,0.5358681,0
2024-04-20,Test,0.5402002,0
2024-04-21,Test,0.5419341,0
2024-04-22,Test,0.5429794,0
2024-04-23,Test,0.54181594,0
2024-04-24,Test,0.54262686,0
2024-04-25,Test,0.5440378,0
2024-04-26,Test,0.5470327,0
2024-04-27,Test,0.5497018,0
2024-04-28,Test,0.54955524,0
2024-04-29,Test,0.5453912,1
2024-04-30,Test,0.540007,1
2024-05-01,Test,0.5371058,0
2024-05-02,Test,0.53704214,1
2024-05-03,Test,0.5353594,0
2024-05-04,Test,0.529858,0
2024-05-05,Test,0.5214872,0
2024-05-06,Test,0.51400363,0
2024-05-07,Test,0.5085294,0
2024-05-08,Test,0.50672877,0
2024-05-09,Test,0.50837666,1
2024-05-10,Test,0.50895727,0
2024-05-11,Test,0.5108937,0
2024-05-12,Test,0.51292306,0
2024-05-13,Test,0.51340026,0
2024-05-14,Test,0.5104409,1
2024-05-15,Test,0.50980556,0
2024-05-16,Test,0.5068314,0
2024-05-17,Test,0.5039818,0
2024-05-18,Test,0.49849272,0
2024-05-19,Test,0.49399528,1
2024-05-20,Test,0.49264997,0
2024-05-21,Test,0.49529952,0
2024-05-22,Test,0.50169206,0
2024-05-23,Test,0.50954837,0
2024-05-24,Test,0.51597345,0
2024-05-25,Test,0.52290976,0
2024-05-26,Test,0.5264532,0
2024-05-27,Test,0.5269128,0
2024-05-28,Test,0.5238996,0
2024-05-29,Test,0.5222441,0
2024-05-30,Test,0.51661015,0
2024-05-31,Test,0.5128038,0
2024-06-01,Test,0.5086441,0
2024-06-02,Test,0.5039326,0
2024-06-03,Test,0.49955103,0
2024-06-04,Test,0.48926377,0
2024-06-05,Test,0.47604474,0
2024-06-06,Test,0.4631706,0
2024-06-07,Test,0.45292228,0
2024-06-08,Test,0.44641224,0
2024-06-09,Test,0.44090462,0
2024-06-10,Test,0.43593556,0
2024-06-11,Test,0.42972755,0
2024-06-12,Test,0.4274615,0
2024-06-13,Test,0.4286763,0
2024-06-14,Test,0.43045235,0
2024-06-15,Test,0.43512082,0
2024-06-16,Test,0.43865514,0
2024-06-17,Test,0.44073692,0
2024-06-18,Test,0.44165844,0
2024-06-19,Test,0.43886602,0
2024-06-20,Test,0.43719703,0
2024-06-21,Test,0.43729427,0
2024-06-22,Test,0.4401509,0
2024-06-23,Test,0.44242662,1
2024-06-24,Test,0.44490215,0
2024-06-25,Test,0.44868958,0
2024-06-26,Test,0.45260733,0
2024-06-27,Test,0.45348257,0
2024-06-28,Test,0.45436424,0
2024-06-29,Test,0.45580024,0
2024-06-30,Test,0.45642436,0
2024-07-01,Test,0.45406887,0
2024-07-02,Test,0.45062342,0
2024-07-03,Test,0.4488934,1
2024-07-04,Test,0.45203888,0
2024-07-05,Test,0.46109414,0
2024-07-06,Test,0.47104967,1
2024-07-07,Test,0.47781143,0
2024-07-08,Test,0.48683688,0
2024-07-09,Test,0.49488258,0
2024-07-10,Test,0.49938947,0
2024-07-11,Test,0.50422883,0
2024-07-12,Test,0.5081408,0
2024-07-13,Test,0.5125185,0
2024-07-14,Test,0.514046,1
2024-07-15,Test,0.51187456,0
2024-07-16,Test,0.50899863,0
2024-07-17,Test,0.5099475,0
2024-07-18,Test,0.5158212,1
2024-07-19,Test,0.5244046,0
2024-07-20,Test,0.5310936,0
2024-07-21,Test,0.53542584,0
2024-07-22,Test,0.5421612,0
2024-07-23,Test,0.5484811,0
2024-07-24,Test,0.5540463,0
2024-07-25,Test,0.55853045,0
2024-07-26,Test,0.561314,0
2024-07-27,Test,0.5605167,0
2024-07-28,Test,0.5579741,0
2024-07-29,Test,0.55294085,0
2024-07-30,Test,0.5467863,0
2024-07-31,Test,0.54184943,0
2024-08-01,Test,0.5389499,1
2024-08-02,Test,0.5336579,0
2024-08-03,Test,0.5280583,1
2024-08-04,Test,0.5222835,1
2024-08-05,Test,0.5172646,1
2024-08-06,Test,0.51793015,0
2024-08-07,Test,0.52035797,1
2024-08-08,Test,0.5242475,0
2024-08-09,Test,0.5271009,0
2024-08-10,Test,0.5288315,1
2024-08-11,Test,0.53184664,0
2024-08-12,Test,0.5373797,0
2024-08-13,Test,0.54587126,0
2024-08-14,Test,0.5545951,0
2024-08-15,Test,0.5639169,0
2024-08-16,Test,0.57100654,0
2024-08-17,Test,0.57665753,0
2024-08-18,Test,0.5774945,0
2024-08-19,Test,0.5762533,0
2024-08-20,Test,0.57219124,1
2024-08-21,Test,0.5675484,0
2024-08-22,Test,0.5614083,1
2024-08-23,Test,0.5515369,0
2024-08-24,Test,0.5435749,0
2024-08-25,Test,0.5373714,0
2024-08-26,Test,0.53341013,1
