Threshold,Accuracy,Balanced_Accuracy,F1_Score,ROC_AUC
0.4710070845846203,0.4553072625698324,0.45671036204744064,0.5637583892617449,0.44634831460674157
0.47197352102587764,0.44972067039106145,0.45109238451935085,0.5573033707865168,0.44634831460674157
0.47293995746713496,0.45251396648044695,0.45380774032459426,0.5545454545454546,0.44634831460674157
0.4739063939083923,0.44972067039106145,0.45078027465667914,0.5364705882352941,0.44634831460674157
0.4748728303496496,0.4581005586592179,0.4588951310861423,0.5245098039215687,0.44634831460674157
0.47583926679090693,0.4553072625698324,0.4558676654182272,0.5038167938931297,0.44634831460674157
0.47680570323216426,0.44972067039106145,0.45009363295880156,0.48293963254593175,0.44634831460674157
0.4777721396734216,0.46368715083798884,0.46395131086142327,0.48663101604278075,0.44634831460674157
0.4787385761146789,0.45251396648044695,0.45259051186017474,0.4585635359116022,0.44634831460674157
0.4797050125559362,0.45251396648044695,0.452434456928839,0.4431818181818182,0.44634831460674157
0.48067144899719355,0.4581005586592179,0.45795880149812734,0.4425287356321839,0.44634831460674157
0.4816378854384509,0.4581005586592179,0.45786516853932585,0.4327485380116959,0.44634831460674157
0.4826043218797082,0.45251396648044695,0.45218476903870164,0.4166666666666667,0.44634831460674157
0.4835707583209655,0.4581005586592179,0.4576466916354557,0.40853658536585363,0.44634831460674157
0.48453719476222284,0.4692737430167598,0.46869538077403244,0.40625,0.44634831460674157
0.48550363120348017,0.4776536312849162,0.4769350811485643,0.3987138263665595,0.44634831460674157
0.48647006764473755,0.4860335195530726,0.4851747815230961,0.39072847682119205,0.44634831460674157
0.4874365040859948,0.4860335195530726,0.48498751560549314,0.36551724137931035,0.44634831460674157
0.4884029405272522,0.48044692737430167,0.47918227215980025,0.32608695652173914,0.44634831460674157
0.48936937696850946,0.4860335195530726,0.4846441947565543,0.31343283582089554,0.44634831460674157
0.49033581340976684,0.4888268156424581,0.48717228464419476,0.27091633466135456,0.44634831460674157
