Threshold,Accuracy,Balanced_Accuracy,Precision,Recall,F1_Score,MCC
0.48786873709071765,0.4720670391061452,0.4712546816479401,0.4566929133858268,0.3258426966292135,0.380327868852459,-0.060080774391741656
0.48823484055923694,0.49162011173184356,0.49066791510611735,0.4830508474576271,0.3202247191011236,0.38513513513513514,-0.019852184638605143
0.4886009440277562,0.48324022346368717,0.48220973782771537,0.4690265486725664,0.29775280898876405,0.3642611683848797,-0.0382768626448886
0.48896704749627545,0.48324022346368717,0.48217852684144824,0.46846846846846846,0.29213483146067415,0.35986159169550175,-0.038530964841761044
0.48933315096479474,0.49162011173184356,0.4904806491885143,0.4811320754716981,0.28651685393258425,0.3591549295774648,-0.02085116755975166
0.489699254433314,0.49441340782122906,0.49316479400749064,0.48484848484848486,0.2696629213483146,0.34657039711191334,-0.015281302661955916
0.49006535790183325,0.5,0.49865792759051186,0.4946236559139785,0.25842696629213485,0.33948339483394835,-0.0030604676010016325
0.49043146137035254,0.5139664804469274,0.5125156054931336,0.5232558139534884,0.25280898876404495,0.3409090909090909,0.029295063042497682
0.4907975648388718,0.5139664804469274,0.5124219725343321,0.525,0.23595505617977527,0.32558139534883723,0.029819435832303485
0.4911636683073911,0.505586592178771,0.5039950062421973,0.5064935064935064,0.21910112359550563,0.3058823529411765,0.009722885895910248
0.49152977177591034,0.4972067039106145,0.4955680399500624,0.4864864864864865,0.20224719101123595,0.2857142857142857,-0.010944528498403529
0.4918958752444296,0.4972067039106145,0.49547440699126094,0.4852941176470588,0.1853932584269663,0.2682926829268293,-0.011537143352130972
0.4922619787129489,0.5027932960893855,0.5009987515605493,0.5,0.1797752808988764,0.2644628099173554,0.0026065740547808257
0.49262808218146814,0.505586592178771,0.5037453183520599,0.5081967213114754,0.17415730337078653,0.2594142259414226,0.009961433632506664
0.4929941856499874,0.5083798882681564,0.5064918851435706,0.5172413793103449,0.16853932584269662,0.2542372881355932,0.01761864288133239
0.4933602891185067,0.5083798882681564,0.5064294631710362,0.5185185185185185,0.15730337078651685,0.2413793103448276,0.01796458920245133
0.49372639258702594,0.5027932960893855,0.5007802746566792,0.5,0.1404494382022472,0.21929824561403508,0.0022509372603128274
0.4940924960555452,0.5139664804469274,0.5118913857677903,0.5434782608695652,0.1404494382022472,0.22321428571428573,0.03553468784947559
0.4944585995240645,0.5223463687150838,0.5201935081148564,0.5853658536585366,0.1348314606741573,0.2191780821917808,0.06341127172877997
0.49482470299258374,0.5223463687150838,0.5201622971285893,0.5897435897435898,0.12921348314606743,0.2119815668202765,0.0647125651039315
0.49519080646110303,0.5251396648044693,0.5229400749063671,0.6052631578947368,0.12921348314606743,0.21296296296296297,0.07447393366001274
0.4955569099296223,0.5251396648044693,0.5229088639200999,0.6111111111111112,0.12359550561797752,0.205607476635514,0.0761729220271641
0.4959230133981416,0.5307262569832403,0.5284644194756555,0.6470588235294118,0.12359550561797752,0.20754716981132076,0.09708823738966908
0.49628911686666083,0.5251396648044693,0.5228464419475656,0.625,0.11235955056179775,0.19047619047619047,0.08007759730147655
0.4966552203351801,0.5251396648044693,0.5228152309612983,0.6333333333333333,0.10674157303370786,0.18269230769230768,0.08233861730363978
0.4970213238036994,0.5195530726256983,0.5171972534332084,0.6071428571428571,0.09550561797752809,0.1650485436893204,0.06404708306566241
0.49738742727221863,0.5195530726256983,0.5171348314606742,0.625,0.08426966292134831,0.1485148514851485,0.06851367009564664
0.4977535307407379,0.5195530726256983,0.517103620474407,0.6363636363636364,0.07865168539325842,0.14,0.07121694197774721
0.4981196342092572,0.5139664804469274,0.5114856429463172,0.6,0.06741573033707865,0.12121212121212122,0.05001015639004365
0.49848573767777643,0.5139664804469274,0.5114856429463172,0.6,0.06741573033707865,0.12121212121212122,0.05001015639004365
0.4988518411462957,0.5139664804469274,0.5114856429463172,0.6,0.06741573033707865,0.12121212121212122,0.05001015639004365
0.499217944614815,0.5139664804469274,0.5114544319600499,0.6111111111111112,0.06179775280898876,0.11224489795918367,0.05241723341654592
0.49958404808333423,0.5139664804469274,0.5114544319600499,0.6111111111111112,0.06179775280898876,0.11224489795918367,0.05241723341654592
0.4999501515518535,0.5139664804469274,0.5114544319600499,0.6111111111111112,0.06179775280898876,0.11224489795918367,0.05241723341654592
0.5003162550203728,0.5111731843575419,0.508645443196005,0.5882352941176471,0.056179775280898875,0.10256410256410256,0.040650122701177155
0.5006823584888921,0.5111731843575419,0.508645443196005,0.5882352941176471,0.056179775280898875,0.10256410256410256,0.040650122701177155
0.5010484619574114,0.5083798882681564,0.50583645443196,0.5625,0.05056179775280899,0.09278350515463918,0.028245697529539104
0.5014145654259305,0.5083798882681564,0.50583645443196,0.5625,0.05056179775280899,0.09278350515463918,0.028245697529539104
0.5017806688944498,0.5111731843575419,0.5086142322097378,0.6,0.05056179775280899,0.09326424870466321,0.042993235980194604
0.5021467723629691,0.5111731843575419,0.5086142322097378,0.6,0.05056179775280899,0.09326424870466321,0.042993235980194604
0.5025128758314884,0.5111731843575419,0.5086142322097378,0.6,0.05056179775280899,0.09326424870466321,0.042993235980194604
0.5028789793000077,0.5083798882681564,0.5058052434456929,0.5714285714285714,0.0449438202247191,0.08333333333333333,0.02994700858192202
0.503245082768527,0.505586592178771,0.502996254681648,0.5384615384615384,0.03932584269662921,0.07329842931937172,0.01601672619150377
0.5036111862370463,0.505586592178771,0.502996254681648,0.5384615384615384,0.03932584269662921,0.07329842931937172,0.01601672619150377
0.5039772897055654,0.505586592178771,0.502996254681648,0.5384615384615384,0.03932584269662921,0.07329842931937172,0.01601672619150377
0.5043433931740847,0.505586592178771,0.502996254681648,0.5384615384615384,0.03932584269662921,0.07329842931937172,0.01601672619150377
0.504709496642604,0.505586592178771,0.5029650436953808,0.5454545454545454,0.033707865168539325,0.06349206349206349,0.01718091413127803
0.5050756001111233,0.505586592178771,0.5029650436953808,0.5454545454545454,0.033707865168539325,0.06349206349206349,0.01718091413127803
0.5054417035796426,0.505586592178771,0.5029650436953808,0.5454545454545454,0.033707865168539325,0.06349206349206349,0.01718091413127803
0.5058078070481619,0.505586592178771,0.5029650436953808,0.5454545454545454,0.033707865168539325,0.06349206349206349,0.01718091413127803
0.5061739105166811,0.505586592178771,0.5029338327091136,0.5555555555555556,0.028089887640449437,0.053475935828877004,0.018740346967590676
0.5065400139852003,0.505586592178771,0.5029338327091136,0.5555555555555556,0.028089887640449437,0.053475935828877004,0.018740346967590676
0.5069061174537196,0.505586592178771,0.5029338327091136,0.5555555555555556,0.028089887640449437,0.053475935828877004,0.018740346967590676
0.5072722209222389,0.5083798882681564,0.5057116104868914,0.625,0.028089887640449437,0.053763440860215055,0.03864166365653092
0.5076383243907582,0.505586592178771,0.5029026217228464,0.5714285714285714,0.02247191011235955,0.043243243243243246,0.02096351542072134
0.5080044278592775,0.505586592178771,0.5029026217228464,0.5714285714285714,0.02247191011235955,0.043243243243243246,0.02096351542072134
0.5083705313277967,0.5027932960893855,0.5000936329588015,0.5,0.016853932584269662,0.03260869565217391,0.0007293870356236015
0.508736634796316,0.505586592178771,0.5028714107365793,0.6,0.016853932584269662,0.03278688524590164,0.02446804183874879
0.5091027382648352,0.5083798882681564,0.505649188514357,0.75,0.016853932584269662,0.03296703296703297,0.05374408707717373
0.5094688417333545,0.5111731843575419,0.5084269662921348,1.0,0.016853932584269662,0.03314917127071823,0.09244271717242651
0.5098349452018738,0.505586592178771,0.5028089887640449,1.0,0.0056179775280898875,0.0111731843575419,0.05322211675273693
