Threshold,Accuracy,Balanced_Accuracy,F1_Score,ROC_AUC
0.48677042668515985,0.4553072625698324,0.45480649188514355,0.4,0.49191635455680394
0.48713653015367914,0.46089385474860334,0.4602684144818976,0.3911671924290221,0.49191635455680394
0.48750263362219837,0.4692737430167598,0.46853932584269664,0.3870967741935484,0.49191635455680394
0.48786873709071765,0.4720670391061452,0.4712546816479401,0.380327868852459,0.49191635455680394
0.48823484055923694,0.49162011173184356,0.49066791510611735,0.38513513513513514,0.49191635455680394
0.4886009440277562,0.48324022346368717,0.48220973782771537,0.3642611683848797,0.49191635455680394
0.48896704749627545,0.48324022346368717,0.48217852684144824,0.35986159169550175,0.49191635455680394
0.48933315096479474,0.49162011173184356,0.4904806491885143,0.3591549295774648,0.49191635455680394
0.489699254433314,0.49441340782122906,0.49316479400749064,0.34657039711191334,0.49191635455680394
0.49006535790183325,0.5,0.49865792759051186,0.33948339483394835,0.49191635455680394
0.49043146137035254,0.5139664804469274,0.5125156054931336,0.3409090909090909,0.49191635455680394
0.4907975648388718,0.5139664804469274,0.5124219725343321,0.32558139534883723,0.49191635455680394
0.4911636683073911,0.505586592178771,0.5039950062421973,0.3058823529411765,0.49191635455680394
0.49152977177591034,0.4972067039106145,0.4955680399500624,0.2857142857142857,0.49191635455680394
0.4918958752444296,0.4972067039106145,0.49547440699126094,0.2682926829268293,0.49191635455680394
0.4922619787129489,0.5027932960893855,0.5009987515605493,0.2644628099173554,0.49191635455680394
0.49262808218146814,0.505586592178771,0.5037453183520599,0.2594142259414226,0.49191635455680394
0.4929941856499874,0.5083798882681564,0.5064918851435706,0.2542372881355932,0.49191635455680394
0.4933602891185067,0.5083798882681564,0.5064294631710362,0.2413793103448276,0.49191635455680394
0.49372639258702594,0.5027932960893855,0.5007802746566792,0.21929824561403508,0.49191635455680394
0.4940924960555452,0.5139664804469274,0.5118913857677903,0.22321428571428573,0.49191635455680394
0.4944585995240645,0.5223463687150838,0.5201935081148564,0.2191780821917808,0.49191635455680394
0.49482470299258374,0.5223463687150838,0.5201622971285893,0.2119815668202765,0.49191635455680394
0.49519080646110303,0.5251396648044693,0.5229400749063671,0.21296296296296297,0.49191635455680394
0.4955569099296223,0.5251396648044693,0.5229088639200999,0.205607476635514,0.49191635455680394
0.4959230133981416,0.5307262569832403,0.5284644194756555,0.20754716981132076,0.49191635455680394
0.49628911686666083,0.5251396648044693,0.5228464419475656,0.19047619047619047,0.49191635455680394
0.4966552203351801,0.5251396648044693,0.5228152309612983,0.18269230769230768,0.49191635455680394
0.4970213238036994,0.5195530726256983,0.5171972534332084,0.1650485436893204,0.49191635455680394
0.49738742727221863,0.5195530726256983,0.5171348314606742,0.1485148514851485,0.49191635455680394
0.4977535307407379,0.5195530726256983,0.517103620474407,0.14,0.49191635455680394
0.4981196342092572,0.5139664804469274,0.5114856429463172,0.12121212121212122,0.49191635455680394
0.49848573767777643,0.5139664804469274,0.5114856429463172,0.12121212121212122,0.49191635455680394
0.4988518411462957,0.5139664804469274,0.5114856429463172,0.12121212121212122,0.49191635455680394
0.499217944614815,0.5139664804469274,0.5114544319600499,0.11224489795918367,0.49191635455680394
0.49958404808333423,0.5139664804469274,0.5114544319600499,0.11224489795918367,0.49191635455680394
0.4999501515518535,0.5139664804469274,0.5114544319600499,0.11224489795918367,0.49191635455680394
0.5003162550203728,0.5111731843575419,0.508645443196005,0.10256410256410256,0.49191635455680394
0.5006823584888921,0.5111731843575419,0.508645443196005,0.10256410256410256,0.49191635455680394
0.5010484619574114,0.5083798882681564,0.50583645443196,0.09278350515463918,0.49191635455680394
0.5014145654259305,0.5083798882681564,0.50583645443196,0.09278350515463918,0.49191635455680394
0.5017806688944498,0.5111731843575419,0.5086142322097378,0.09326424870466321,0.49191635455680394
0.5021467723629691,0.5111731843575419,0.5086142322097378,0.09326424870466321,0.49191635455680394
0.5025128758314884,0.5111731843575419,0.5086142322097378,0.09326424870466321,0.49191635455680394
0.5028789793000077,0.5083798882681564,0.5058052434456929,0.08333333333333333,0.49191635455680394
0.503245082768527,0.505586592178771,0.502996254681648,0.07329842931937172,0.49191635455680394
0.5036111862370463,0.505586592178771,0.502996254681648,0.07329842931937172,0.49191635455680394
0.5039772897055654,0.505586592178771,0.502996254681648,0.07329842931937172,0.49191635455680394
0.5043433931740847,0.505586592178771,0.502996254681648,0.07329842931937172,0.49191635455680394
0.504709496642604,0.505586592178771,0.5029650436953808,0.06349206349206349,0.49191635455680394
0.5050756001111233,0.505586592178771,0.5029650436953808,0.06349206349206349,0.49191635455680394
0.5054417035796426,0.505586592178771,0.5029650436953808,0.06349206349206349,0.49191635455680394
0.5058078070481619,0.505586592178771,0.5029650436953808,0.06349206349206349,0.49191635455680394
0.5061739105166811,0.505586592178771,0.5029338327091136,0.053475935828877004,0.49191635455680394
0.5065400139852003,0.505586592178771,0.5029338327091136,0.053475935828877004,0.49191635455680394
0.5069061174537196,0.505586592178771,0.5029338327091136,0.053475935828877004,0.49191635455680394
0.5072722209222389,0.5083798882681564,0.5057116104868914,0.053763440860215055,0.49191635455680394
0.5076383243907582,0.505586592178771,0.5029026217228464,0.043243243243243246,0.49191635455680394
0.5080044278592775,0.505586592178771,0.5029026217228464,0.043243243243243246,0.49191635455680394
0.5083705313277967,0.5027932960893855,0.5000936329588015,0.03260869565217391,0.49191635455680394
0.508736634796316,0.505586592178771,0.5028714107365793,0.03278688524590164,0.49191635455680394
0.5091027382648352,0.5083798882681564,0.505649188514357,0.03296703296703297,0.49191635455680394
0.5094688417333545,0.5111731843575419,0.5084269662921348,0.03314917127071823,0.49191635455680394
0.5098349452018738,0.505586592178771,0.5028089887640449,0.0111731843575419,0.49191635455680394
