Date,Open,High,Low,Close,Volume,SMA_14,EMA_14,Ichimoku_Tenkan,Ichimoku_Kijun,Ichimoku_Senkou_A,Ichimoku_Senkou_B,ADX_14,RSI_14,MACD,MACD_Signal,MACD_Hist,Williams_R,K,D,J,SQZ_Momentum,BB_Middle,BB_Upper,BB_Lower,BB_Width,ATR_14
2018-12-16,3236.274658203125,3305.753173828125,3233.81982421875,3252.839111328125,3744248994,3506.88321358817,3538.806499212072,3438.3045654296875,3933.5167236328125,5382.6474609375,5618.5849609375,47.88059972931671,21.533463611629656,-446.7053271713876,-479.18933631368463,32.484009142297054,-93.62110771786493,11.938885579763708,14.73699164245558,6.342673454379966,-438.4193847656252,3691.25849609375,4405.869286941664,2976.6477052458367,0.38719086815737536,187.84232003348214
2018-12-17,3253.123046875,3597.91796875,3253.123046875,3545.86474609375,5409247918,3482.007062639509,3539.747598796296,3438.3045654296875,3910.4718017578125,5372.9124755859375,5618.5849609375,45.789140636464815,39.15272677942676,-408.3693097548762,-465.025331001923,56.656021247046795,-59.905963019077944,31.883663412730744,20.45254889921397,54.7458924397643,-131.65098876953107,3677.515734863281,4392.215166098627,2962.8163036279348,0.38868599498292383,189.95272391183036
2018-12-18,3544.761474609375,3701.349365234375,3487.169189453125,3696.05908203125,5911325473,3463.3760114397323,3560.58912989429,3446.326416015625,3802.1966552734375,5366.982421875,5618.5849609375,44.07647756237253,42.29552339765154,-361.69887261866506,-444.36003932527143,82.66116670660637,-35.1407624449436,54.24336991327871,31.716155903902216,99.2977979320317,46.61138916015625,3649.4476928710938,4310.320521751453,2988.5748639907342,0.3621769015466763,187.90290178571428
2018-12-19,3706.824951171875,3949.322998046875,3687.22998046875,3745.95068359375,6810689119,3462.801426478795,3585.304003720885,3570.313232421875,3802.1966552734375,5179.5850830078125,5580.3701171875,41.52523713011397,49.73878099701321,-317.0318340241274,-418.89439826504264,101.86256424091522,-26.829429331162107,60.552436831798445,41.328249546534295,99.00081140232675,123.14779052734366,3622.8028930664063,4216.373195071027,3029.232591061786,0.32768567295816187,191.22804478236608
2018-12-20,3742.195068359375,4191.228515625,3728.974609375,4134.44140625,8927129279,3506.611397879464,3658.5223240581,3691.2659912109375,3802.1619873046875,4949.875,5380.1099853515625,40.56236491377614,68.08900499056394,-247.43267965384393,-384.60205454280293,137.169374888959,-5.679136595443067,71.80857902271794,51.488359371928844,112.44901832429612,505.77987060546866,3628.6615356445313,4240.652493157915,3016.6705781311475,0.3373094743071321,198.97016252790178
2018-12-21,4133.70361328125,4198.4296875,3850.9462890625,3896.543701171875,7206015706,3540.654715401786,3690.2585076732703,3694.8665771484375,3802.1619873046875,4843.9725341796875,5275.06005859375,41.131781085841695,63.00731167389199,-209.0612767243406,-349.4938989791105,140.4326222547699,-29.974990236810967,71.2140559362083,58.063591560022,97.5149846885809,283.78857421875,3612.755126953125,4175.141749426004,3050.368504480246,0.311333928102222,206.58518763950892
2018-12-22,3898.083740234375,4014.1826171875,3855.739013671875,4014.1826171875,5605823233,3579.088134765625,3733.4483889418343,3694.8665771484375,3802.1619873046875,4843.9725341796875,5275.06005859375,42.500735932270835,64.20804264103117,-167.23144606636833,-313.0414083965621,145.80996233019374,-18.29433754429191,74.7112581093749,63.61281374313963,96.90814684184541,407.7122558593751,3606.470361328125,4146.415680698473,3066.525041957777,0.29943144696828,206.8031005859375
2018-12-23,4020.99462890625,4085.7236328125,3976.40576171875,3998.980224609375,6151275490,3606.569981166295,3768.8526336975065,3694.8665771484375,3802.1619873046875,4835.7650146484375,5275.06005859375,45.152307643117645,60.86474884800855,-133.7657417272785,-277.18627506270536,143.42053333542685,-19.803819897706504,76.53956544034776,67.92173097554235,93.77523436995858,387.26739501953125,3611.7128295898438,4165.28215938736,3058.143499792328,0.30654116532314707,199.1678466796875
2018-12-24,4000.331787109375,4271.79248046875,4000.331787109375,4078.59912109375,7240968501,3647.7087751116073,3810.152165350339,3752.80615234375,3802.1619873046875,4668.4725341796875,5275.06005859375,48.2075586354838,66.56288286163026,-99.67041192180477,-241.68310243452524,142.01269051272047,-17.880178042575576,78.15552118794938,71.33299437967803,91.80057480449207,460.801025390625,3617.798095703125,4189.715933404686,3045.8802580015636,0.3161690191505329,205.99815150669642
2018-12-25,4081.030517578125,4089.5615234375,3760.0205078125,3815.49072265625,6158207293,3675.630388532366,3810.8639729911274,3762.457763671875,3757.1400146484375,4599.5025634765625,5275.06005859375,49.897119980126696,60.16019369852837,-92.81040568835078,-211.90856308529035,119.09815739693957,-42.23104094893376,70.50571443950196,71.05723439961933,69.40267451926721,194.61783447265634,3620.8728881835937,4196.522870972421,3045.222905394767,0.31796199456070984,220.89857700892858
2018-12-26,3819.666748046875,3893.359619140625,3769.86376953125,3857.297607421875,5326547918,3702.0837751116073,3817.055124248561,3879.4808349609375,3750.3404541015625,4587.9801025390625,5275.06005859375,48.30256625042838,59.72989764173568,-83.04306634250815,-186.13546373673393,103.09239739422577,-38.36178506232824,62.728061090144394,68.28084329646101,51.62249667751115,219.61492919921875,3637.6826782226562,4220.653705052453,3054.7116513928595,0.3205178012473765,221.09491838727678
2018-12-27,3854.6884765625,3874.4169921875,3645.448486328125,3654.83349609375,5130222366,3726.452078683036,3795.4255738279194,3958.6204833984375,3746.4114990234375,4533.842529296875,5275.06005859375,46.23023711157872,58.82757616900115,-90.5952160055017,-167.0274141904875,76.4321981849858,-57.09997756278522,42.3181672138808,59.62661793560094,7.701265770440514,5.406005859375,3649.427490234375,4223.321769053973,3075.5332114147773,0.3145119503567619,223.76356724330358
2018-12-28,3653.1318359375,3956.135986328125,3642.632080078125,3923.918701171875,5631554348,3775.1259242466517,3812.557990807113,3957.2122802734375,3731.5479736328125,4533.842529296875,5275.06005859375,45.09974479036252,65.99440736433607,-74.01423182064036,-148.42477771651807,74.4105458958777,-32.195957098599244,43.114862344067376,54.12269940508975,21.099188222022633,252.10101318359375,3671.8176879882812,4252.1472230457475,3091.488152930815,0.31609931885012393,237.37001255580358
2018-12-29,3932.49169921875,3963.7587890625,3820.40869140625,3820.40869140625,4991655917,3816.8149937220983,3813.6047508869983,3957.2122802734375,3731.5479736328125,4530.01513671875,5275.06005859375,44.06212978990718,63.09793031686168,-68.4371739725434,-132.42725696772314,63.99008299517973,-43.48705973558732,38.16196378456733,48.80245419824894,16.88098295720411,138.28228759765625,3682.1264038085938,4265.466028620553,3098.786778996635,0.3168493206580761,241.60398646763392
2018-12-30,3822.384765625,3901.908935546875,3797.21923828125,3865.95263671875,4770578575,3860.608816964286,3820.5844689978985,3957.2122802734375,3731.5479736328125,4524.6151123046875,5275.06005859375,43.07765356113135,63.579607842119394,-59.654638152409916,-117.8727332046605,58.21809505225059,-39.840190582556616,37.2729796986402,44.95929603171269,21.90034703249522,165.6614013671874,3700.2912353515626,4282.724886052346,3117.8575846507792,0.3148042214279637,243.9437255859375
2018-12-31,3866.839111328125,3868.742919921875,3725.867431640625,3742.700439453125,4661840806,3874.6685093470983,3810.199931725262,3957.2122802734375,3731.5479736328125,4524.092590332031,5275.06005859375,43.81388226515628,54.71416371027317,-61.92599319597457,-106.68338520292332,44.75739200694875,-67.43261984114217,30.150340869124303,40.02297764418323,10.405067319006449,26.503588867187318,3716.1968505859377,4284.122738444778,3148.2709627270965,0.3056489796923946,229.50062779017858
2019-01-01,3746.71337890625,3850.913818359375,3707.231201171875,3843.52001953125,4324200990,3885.201433454241,3814.642610099394,3957.2122802734375,3731.5479736328125,4472.3585205078125,5097.3458251953125,44.69909663950722,53.617198798131795,-54.957247959533106,-96.33815775424529,41.38090979471218,-68.07047307357547,30.74340288822438,36.92978605886361,18.370636546945917,109.49467773437482,3734.025341796875,4293.9810121090795,3174.069671484671,0.29992065883663466,224.465087890625
2019-01-02,3849.21630859375,3947.981201171875,3817.409423828125,3943.409423828125,5244856836,3899.3056291852677,3831.8115185965585,3866.0968017578125,3731.5479736328125,4351.9219970703125,4940.7193603515625,45.57668246917113,54.72767461171904,-40.90272587357185,-85.25107137811061,44.348345504538756,-52.19385333799501,42.92847496014562,38.92934902595761,50.92672682852164,177.89747314453143,3765.5119506835936,4295.990427226657,3235.0334741405304,0.28175636327313197,215.07071358816964
2019-01-03,3931.048583984375,3935.68505859375,3826.222900390625,3836.7412109375,4530215219,3878.041329520089,3832.4688109086837,3803.1954345703125,3731.5479736328125,4319.676025390625,4923.8843994140625,43.30240277186698,41.76033131120051,-37.93436542856898,-75.78773018820227,37.853364759633294,-69.14791033592404,48.76774135446009,42.208813135458435,61.8855977924634,41.51644287109366,3795.2247680664063,4265.508995647902,3324.9405404849103,0.2478294469084089,190.42304338727678
2019-01-04,3832.0400390625,3865.9345703125,3783.853759765625,3857.717529296875,4847965467,3875.2680315290177,3835.8353066937757,3803.1954345703125,3731.5479736328125,4310.34619140625,4918.3043212890625,39.73595122719238,48.77873203523056,-33.503101901069385,-67.33080453077571,33.82770262970632,-65.81389275529571,54.83795234647132,46.41852620579606,71.67680462782182,31.44497070312491,3826.27255859375,4216.492340579959,3436.0527766075415,0.20396862795870674,171.46571568080358
2019-01-05,3851.973876953125,3904.903076171875,3836.900146484375,3845.194580078125,5137609824,3863.1974574497767,3837.083209811689,3803.1954345703125,3731.5479736328125,4159.19921875,4918.3043212890625,35.87011837876074,44.30812993194672,-30.648494210067383,-59.994342466634045,29.34584825656666,-67.80431510402822,57.58486269006038,50.1406383672175,72.47331133574615,-10.695751953125182,3855.89033203125,4137.717974801456,3574.0626892610444,0.14618032075706955,165.00566755022322
2019-01-06,3836.51904296875,4093.29736328125,3826.51318359375,4076.632568359375,5597027440,3868.74405343192,3869.023124284714,3900.2642822265625,3731.5479736328125,4093.3642578125,4918.3043212890625,32.49278620110363,52.282946918239865,-9.600417960093637,-49.91555756532597,40.31513960523233,-31.019102916872495,70.28438695816241,56.8552212308658,97.14271841275563,194.20384521484357,3882.4287231445314,4140.275247465259,3624.5821988238035,0.13282743494226348,176.25326102120536
2019-01-07,4078.5849609375,4092.613525390625,4020.89404296875,4025.248291015625,5228625637,3864.933279854911,3889.853146515502,3900.2642822265625,3731.5479736328125,4072.4237670898438,4916.1944580078125,29.0188190009724,48.405028293823676,2.900615871696573,-39.352322877921466,42.25293874961804,-15.099692566057668,74.31416726811936,62.674869909950324,97.59276198445743,126.360107421875,3898.88818359375,4148.539920837935,3649.2364463495655,0.12806304027630327,161.88949148995536
2019-01-08,4028.47216796875,4109.02099609375,3996.955322265625,4030.847900390625,5306593305,3880.315935407366,3908.652447032185,3908.1260986328125,3731.5479736328125,4045.9008178710938,4916.1944580078125,26.939572961460424,57.61000566111409,13.108510181540623,-28.860156266029048,41.968666447569674,-16.761353672587287,76.39070573596346,67.24681518528804,94.6784868373143,117.71485595703143,3913.1330444335936,4158.517219624412,3667.7488692427755,0.12541570777404346,146.35553850446428
2019-01-09,4031.552001953125,4068.403564453125,4022.662841796875,4035.29638671875,5115905225,3893.0301339285716,3925.538305657061,3908.1260986328125,3731.5479736328125,3977.2075805664062,4879.3511962890625,24.911170863915117,56.46045596588417,21.31162844840219,-18.825799323142803,40.13742777154499,-15.807538910836824,78.14412057278413,70.87925031445342,92.67386108944558,127.12059326171857,3908.1757934570314,4138.264391154983,3678.08719575908,0.11774731222846224,140.80160086495536
2019-01-10,4034.411376953125,4064.066650390625,3659.174560546875,3678.924560546875,6874143796,3894.7509242466517,3892.656472975703,3884.0977783203125,3752.80615234375,3754.880615234375,4871.7318115234375,22.81015651198484,50.78651345076131,-0.932816347093194,-15.247202727932882,14.314386380839688,-92.21840845215668,53.559542757706645,65.1060144622045,30.46659934871093,-218.37027587890634,3897.2948364257813,4149.243678750639,3645.3459941009232,0.1292942170913202,153.36757114955358
2019-01-11,3674.015380859375,3713.8818359375,3653.06982421875,3687.365478515625,5538712865,3877.854265485491,3865.2843403810257,3881.04541015625,3762.457763671875,3685.91064453125,4871.7318115234375,20.7316820735961,40.693225159860816,-17.676820193953517,-15.73312622113701,-1.943693972816508,-92.47821775392273,38.21362258716352,56.14188383719084,2.35710008710889,-193.5885009765625,3880.9539794921875,4143.166689799419,3618.7412691849554,0.13512796683125922,135.31815011160714
2019-01-12,3686.97314453125,3698.978271484375,3653.810791015625,3661.301025390625,4778170883,3866.489432198661,3838.0865650489723,3881.04541015625,3879.4808349609375,3674.38818359375,4871.7318115234375,18.613121739257,43.333962733895106,-32.67311211592096,-19.1211234000938,-13.551988715827157,-98.19471871559712,26.07750881957664,46.120425497986105,-14.008324537242288,-202.76899414062518,3864.07001953125,4137.529153205343,3590.610885857157,0.141539429819787,128.30510602678572
2019-01-13,3658.8681640625,3674.760009765625,3544.92724609375,3552.953125,4681302466,3844.13232421875,3800.0687730424424,3826.97412109375,3908.35986328125,3624.2615356445312,4871.7318115234375,17.18619823452197,37.54205135600197,-52.693137873798605,-25.835526294834764,-26.85761157896384,-98.57720832640851,17.859269770914924,36.70004025562904,-19.822271198513306,-284.8345947265625,3837.7877197265625,4125.120395240892,3550.455044212232,0.14973870182418642,130.10103934151786
2019-01-14,3557.31103515625,3727.836181640625,3552.28515625,3706.05224609375,5651384490,3841.5145961216517,3787.53323611595,3826.97412109375,3908.35986328125,3686.2549438476562,4871.7318115234375,16.118653891766947,48.575187836469745,-55.56481633903013,-31.78138430367384,-23.78343203535629,-71.43648551326797,21.427351342853964,31.609143951370683,1.0637661258205213,-126.2635498046875,3832.3157958984375,4125.544126336234,3539.087465460642,0.15302931493882918,132.43500627790178
2019-01-15,3704.21630859375,3720.1533203125,3619.94921875,3630.67529296875,5537192302,3826.3114013671875,3766.6188436963234,3826.97412109375,3908.35986328125,3746.7139892578125,4871.7318115234375,15.435860755471705,41.557991096795334,-63.194465911914904,-38.06400062532205,-25.13046528659285,-84.79897235610215,19.35191010986859,27.52339933753665,3.008931654532475,-190.30938720703125,3820.9846801757812,4127.3678160515865,3514.6015442999756,0.16036868059974035,129.32939801897322
2019-01-16,3631.509765625,3685.777099609375,3624.67333984375,3655.0068359375,5394457145,3805.7112165178573,3751.7372426618135,3826.97412109375,3908.35986328125,3748.5142822265625,4871.7318115234375,16.411172254245347,37.83183894517753,-66.51096894829834,-43.75339428991731,-22.75757465838103,-80.48558597861614,19.40607808037368,24.817625585148992,8.582983070823055,-165.98651123046875,3820.9933471679688,4127.356702322382,3514.6299920135552,0.16035796313620013,124.36739676339286
2019-01-17,3651.87109375,3680.135986328125,3621.9609375,3678.56396484375,5464420383,3794.412841796875,3741.980805619405,3806.6654052734375,3908.35986328125,3748.5142822265625,4871.7318115234375,18.51002454080682,42.82291000627876,-66.47220783672356,-48.29715699927856,-18.175050837444992,-76.30948423910033,21.446953318522844,23.694068162940273,16.952723629687988,-130.1616455078124,3808.7256103515624,4117.376478923148,3500.0747417799766,0.16207566527382156,120.15229143415179
2019-01-18,3677.990478515625,3682.52001953125,3637.080810546875,3657.83935546875,5002961727,3780.13582938058,3730.761945599318,3804.4969482421875,3908.35986328125,3748.5142822265625,4871.7318115234375,19.960398549165774,40.92871175011274,-67.33756659874643,-52.10523891917214,-15.232327679574297,-79.98344967037838,21.54792322271274,22.978686516197758,18.686396635742703,-142.7577880859376,3800.5971435546876,4116.431604446613,3484.762682662762,0.16620254605386905,117.5350341796875
2019-01-19,3652.3779296875,3758.533447265625,3652.3779296875,3728.568359375,5955691380,3771.8053850446427,3730.469467436076,3651.7303466796875,3826.97412109375,3777.4840698242188,4871.7318115234375,21.298927313575494,44.97263422259744,-61.605974814662204,-54.00538609827015,-7.600588716392053,-67.44493033626946,43.022551502668044,29.659974845021186,69.74770481796176,-65.15957031249991,3793.7279296875,4109.553419490222,3477.902439884778,0.16649875565997035,120.26021902901786
2019-01-20,3725.446044921875,3743.387939453125,3583.01953125,3601.013671875,5582489560,3737.83260672433,3713.208694694599,3651.7303466796875,3826.97412109375,3759.7988891601562,4871.7318115234375,25.27390519143631,27.480816673028173,-66.58865176656536,-56.5220392319292,-10.066612534636164,-90.05725098332502,37.434010231497005,32.251319973846456,47.799390746798096,-185.62991943359384,3786.643591308594,4113.453849616515,3459.833333000672,0.1726121037945279,112.65909249441964
2019-01-21,3600.372802734375,3608.8408203125,3558.537109375,3576.032470703125,5004347059,3705.745762416295,3694.9185314957363,3651.7303466796875,3826.97412109375,3814.91064453125,4871.7318115234375,29.031010964998387,28.185516321371168,-71.7264158335729,-59.56291455225794,-12.163501281314957,-94.48580584178163,29.809989592210822,31.437543179967914,26.554882416696636,-197.23674316406232,3773.2692138671873,4111.956501723683,3434.581926010692,0.17951928084631846,111.12939453125
2019-01-22,3575.081298828125,3620.74658203125,3539.721435546875,3604.5771484375,5313623556,3675.2978515625,3682.873013754638,3649.12744140625,3824.3712158203125,3852.5159912109375,4871.7318115234375,32.490866099494106,29.75100299512657,-72.65726619975612,-62.18178488175759,-10.475481317998536,-87.73256946952226,29.75330089608327,30.8761290853397,27.507644517570412,-151.75045166015616,3756.327600097656,4093.0727267033035,3419.582473492009,0.1792948658668071,108.91221400669643
2019-01-23,3605.55712890625,3623.06787109375,3565.31396484375,3585.123046875,5433755649,3643.1426130022323,3669.839684837353,3649.12744140625,3824.3712158203125,3844.380126953125,4871.7318115234375,35.913408358119696,28.91614068788877,-74.11045602782224,-64.56751911097052,-9.542936916851716,-91.34127478560966,26.751914034279135,29.501390734986177,21.252960632865047,-158.62364501953107,3743.746691894531,4086.5881149895577,3400.9052687995045,0.1831541775181007,109.77029854910714
2019-01-24,3584.500244140625,3616.08740234375,3569.0927734375,3600.865478515625,5262869046,3637.566964285714,3660.643123994456,3649.12744140625,3824.3712158203125,3844.380126953125,4864.1116943359375,36.842888805028544,44.63104626505668,-73.14862495280659,-66.28374027933774,-6.8648846734688505,-72.05635902322332,27.14915634844498,28.717312606139114,24.012843833056714,-130.03861083984384,3730.904089355469,4075.010311376814,3386.7978673341236,0.1844626470045716,84.20619419642857
2019-01-25,3607.390380859375,3612.927734375,3575.597412109375,3599.765869140625,5265847539,3631.3098493303573,3652.5261566806116,3649.12744140625,3824.3712158203125,3844.380126953125,4823.8817138671875,36.88816096159098,43.91337507701411,-71.64916916095308,-67.3568260556608,-4.292343105292275,-72.55889513463816,27.246472520750597,28.227032577676272,25.285352406899243,-118.86678466796866,3718.6326538085937,4063.0822807374952,3374.183026879692,0.18525606533149708,82.5289306640625
2019-01-26,3599.71533203125,3654.93310546875,3593.345947265625,3602.46044921875,5098183235,3627.106951032366,3645.85072901903,3649.12744140625,3824.3712158203125,3844.380126953125,4814.2916259765625,35.91626985022113,45.77438933946376,-69.44291485442591,-67.77404381541382,-1.6688710390120889,-71.32743619554279,27.72183628198614,28.058633812446228,27.048241221065958,-92.46359863281259,3694.9240478515626,3998.4667868718852,3391.38130883124,0.1643025594514288,83.70176478794643
2019-01-27,3604.687255859375,3612.67138671875,3567.245849609375,3583.9658203125,5570752966,3629.3221435546875,3637.5994078581593,3649.12744140625,3824.3712158203125,3844.380126953125,4812.7567138671875,34.37817529354602,52.55718168092602,-68.39835079648401,-67.89890521162786,-0.4994455848561472,-79.7797276218572,25.221314980705028,27.112860868532493,21.438223205050093,-88.89410400390625,3672.8599243164062,3936.8844587210347,3408.835389911778,0.14377054385147495,77.67267717633929
2019-01-28,3584.283203125,3586.7509765625,3439.23291015625,3470.450439453125,6908930483,3612.4934430803573,3615.312878737488,3591.3104248046875,3774.126953125,3798.8223876953125,4812.7567138671875,35.63959787306089,29.21651522754634,-75.85584978492489,-69.49029412628727,-6.365555658637618,-90.22315164907425,20.235439983896516,24.8203872403205,11.065545471048551,-174.38961181640616,3644.840051269531,3864.039301164351,3425.6408013747114,0.12027921489639617,75.67032296316964
2019-01-29,3468.8701171875,3476.0654296875,3400.81982421875,3448.116943359375,5897159493,3599.4535609654017,3593.0200873537397,3527.87646484375,3754.92041015625,3767.3717041015625,4793.2867431640625,37.415586843839655,32.233008878280174,-82.61575495103989,-72.1153862912378,-10.500368659802092,-86.7779374076488,19.694497330611657,23.111757270417552,12.859977450999871,-167.3641357421875,3615.4810791015625,3758.555829047062,3472.406329156063,0.07914562229215337,73.8875732421875
2019-01-30,3443.89697265625,3495.1748046875,3429.387939453125,3486.181640625,5955112627,3587.39461844308,3578.774961123241,3527.87646484375,3754.92041015625,3767.3717041015625,4781.4266357421875,37.764989516211365,33.99731556049245,-83.93398679559823,-74.47910639210988,-9.454880403488346,-76.13682820375445,24.327009103841277,23.51684121489213,25.947344881739575,-119.66229248046875,3605.8439331054688,3756.680269740696,3455.0075964702414,0.08366215478733835,74.22208077566964
2019-01-31,3485.4091796875,3504.804931640625,3447.915771484375,3457.792724609375,5831198271,3571.625244140625,3562.643996254726,3527.87646484375,3754.92041015625,3767.3717041015625,4483.0616455078125,37.86547044997889,29.263375238661325,-86.2749197258222,-76.83826905885235,-9.436650666969854,-84.0730414722955,23.69143158380794,23.57503800453073,23.924218742362363,-136.57257080078125,3594.3652954101562,3753.777582884511,3434.9530079358015,0.08870121669487359,74.13023158482143
2019-02-01,3460.547119140625,3501.9541015625,3431.591552734375,3487.9453125,5422926707,3559.4899553571427,3552.684171754096,3527.87646484375,3754.92041015625,3815.9061279296875,4424.1617431640625,38.46746403833222,34.31988528207199,-84.72045937246276,-78.41470712157444,-6.305752250888318,-75.64378802821467,27.222981761757932,24.791019256939794,32.086906771394204,-97.752197265625,3585.697509765625,3748.599177421828,3422.795842109422,0.09086191303786284,75.91047014508929
2019-02-02,3484.6259765625,3523.287353515625,3467.57470703125,3521.060791015625,5071623601,3544.667986188616,3548.4677209889664,3527.87646484375,3754.92041015625,3815.9061279296875,4422.4566650390625,40.763863137523195,29.41950455775293,-79.89541141490963,-78.71084798024148,-1.1845634346681493,-64.90012892337931,33.9212745253628,27.834437679747463,46.09494821659346,-63.04210205078107,3584.102893066406,3748.9667175259665,3419.2390686068456,0.09199726089253533,72.30740792410714
2019-02-03,3516.1396484375,3521.38818359375,3447.92431640625,3464.013427734375,5043937584,3534.882254464286,3537.207148555021,3527.87646484375,3734.6116943359375,3819.8370361328125,4422.4566650390625,39.74174359972776,34.203063376019415,-79.75540098154306,-78.9197585805018,-0.8356424010412553,-75.13171952100595,30.90360984323988,28.85749506757827,34.995839394563106,-107.98752441406259,3572.0009521484376,3734.6928329820566,3409.3090713148185,0.09109285412466948,66.09994070870536
2019-02-04,3467.211669921875,3476.223876953125,3442.5869140625,3459.154052734375,5332718886,3526.5337960379466,3526.8000691122684,3506.74560546875,3732.4432373046875,3819.8370361328125,4406.0416259765625,38.42730288533686,35.867430741454044,-79.1244551892296,-78.96069790224736,-0.16375728698223213,-77.04400642552996,29.78088162700239,29.16529058738631,31.012063706234557,-104.27083740234366,3563.4248901367187,3731.100545757731,3395.749234515706,0.09410926891436698,64.90945870535714
2019-02-05,3454.950927734375,3478.148193359375,3451.93701171875,3466.357421875,5227549545,3516.660958426339,3518.7410494806327,3493.785400390625,3579.6766357421875,3818.4519653320312,4071.4566650390625,36.84896249739508,32.37739617210106,-77.15379350951252,-78.5993170237004,1.4455235141878688,-74.20929857193366,31.603359309537634,29.97798016143675,34.8541176057394,-87.63499755859357,3553.9924194335936,3721.1999844818365,3386.7848543853506,0.09409562278970258,60.994175502232146
2019-02-06,3469.091796875,3469.091796875,3398.5654296875,3413.767822265625,5482196038,3504.42129952567,3504.7446191852987,3460.9263916015625,3578.5494384765625,3821.7515869140625,3933.5167236328125,35.95305975436513,29.854853662526864,-78.92576403117164,-78.66460642519465,-0.2611576059769902,-94.07008214596574,25.13191617058222,28.362625497818573,18.670497516109513,-126.98479003906232,3540.7526123046873,3708.3619792476193,3373.1432453617554,0.09467442958904405,61.906494140625
2019-02-07,3414.929443359375,3427.945556640625,3394.218505859375,3399.4716796875,5004962683,3490.0360281808034,3490.7082272522593,3458.7529296875,3576.3759765625,3880.2631225585938,3910.4718017578125,37.71887123083571,26.24261927952763,-80.55505414376103,-79.04269596890794,-1.512358174853091,-97.98508643704812,18.111295971668337,24.945515655768492,4.442856603468023,-128.362548828125,3527.834228515625,3697.263349336588,3358.405107694662,0.09605276770175909,60.958809988839285
2019-02-08,3401.37646484375,3695.614013671875,3391.023681640625,3666.7802734375,7735623101,3494.822771344866,3514.184500076958,3543.31884765625,3574.778564453125,3867.6669921875,3802.1966552734375,36.680970595929125,54.85566440226669,-59.58979471181556,-75.15211571748947,15.562321005673908,-9.466400342416891,42.25206386697326,30.71436505950341,65.32746148191296,142.03544921874982,3524.74482421875,3680.460828801082,3369.0288196364186,0.08835590225561683,80.04881068638393
2019-02-09,3671.5859375,3679.94140625,3646.559326171875,3671.20361328125,6158833645,3499.73299734933,3535.12038183753,3543.31884765625,3574.778564453125,3867.6669921875,3802.1966552734375,36.14435344485883,54.968478082880196,-42.13207665410209,-68.54810790481199,26.416031250709892,-8.014174392153908,58.8299844472642,40.08623818875701,96.3174769642786,142.94929199218768,3528.2543212890623,3694.045826545237,3362.4628160328875,0.09397933944603074,78.03416224888393
2019-02-10,3673.201416015625,3695.0361328125,3640.97998046875,3690.188232421875,6282256903,3507.3203125,3555.7960952487765,3543.31884765625,3574.778564453125,3867.6669921875,3802.1619873046875,36.19618029425794,57.67189273770441,-26.459797142919797,-60.13044575243355,33.670648609513755,-1.781337317509911,71.95954385900616,50.7106734121734,114.4572847526717,156.22612304687482,3533.962109375,3713.9332610915862,3353.990957658414,0.10185233805374043,78.650634765625
2019-02-11,3695.613037109375,3695.613037109375,3642.287841796875,3648.4306640625,6277056434,3520.033185686384,3568.147371090606,3543.31884765625,3574.778564453125,3867.6669921875,3802.1619873046875,36.513238403545174,64.34109686108076,-17.210497598519396,-51.54645612165073,34.33595852313133,-15.490757469128777,76.14277674962784,59.188041191324885,110.05224786623376,112.27587890625,3536.15478515625,3720.7573928342663,3351.5521774782337,0.10440866924317023,71.92257254464286
2019-02-12,3642.751953125,3668.5869140625,3618.556884765625,3653.528564453125,6480384532,3534.7054443359375,3579.5315302056088,3543.31884765625,3574.778564453125,3857.5126342773438,3802.1619873046875,36.75629750101774,67.02429793684851,-9.361094247973597,-43.1093837469153,33.7482894989417,-13.817066660681851,79.48949561285794,65.95519266516924,106.55810150823535,113.95350341796893,3539.575061035156,3730.426797806569,3348.723324263743,0.10783878487131053,70.1214599609375
2019-02-13,3653.60400390625,3669.74658203125,3617.246337890625,3632.070556640625,6438903823,3545.1260811941966,3586.536733730278,3543.31884765625,3574.778564453125,3856.4284057617188,3802.1619873046875,37.23609678705115,62.43337121569936,-4.81634758232758,-35.45077651399776,30.63442893167018,-20.861941548666962,79.37234989234963,70.4275784075627,97.26189286192349,90.93524169921875,3541.1353149414062,3734.589263969124,3347.6813659136883,0.10926097526488844,69.17241559709821
2019-02-14,3631.170166015625,3646.256591796875,3607.69775390625,3616.880859375,6271044418,3556.489519391741,3590.582617149574,3543.31884765625,3567.205810546875,3739.3522338867188,3802.1619873046875,37.63830216333167,63.87032889468618,-2.412475217813153,-28.843116254760837,26.430641036947684,-25.84886846927145,77.63194377180928,72.82903352897823,87.23776425747135,74.88979492187491,3541.991064453125,3736.6844773359326,3347.2976515703176,0.10993444610107601,67.86310686383929
2019-02-15,3617.368408203125,3647.795166015625,3608.20654296875,3620.810791015625,6091952231,3565.979910714286,3594.6130403317143,3543.31884765625,3543.31884765625,3739.3522338867188,3757.1400146484375,38.225223602716035,62.13913304939683,-0.18810801824020018,-23.11211460745671,22.92400658921651,-24.55863328208836,76.90175142051005,74.18660615948885,82.33204194255248,77.90220947265607,3542.908581542969,3738.9700165409863,3346.8471465449516,0.11067823540207229,65.66496930803571
